 4.99200000e-08  5.01808828e-11  4.99200000e-08  1.01040319e-15 
 5.19200000e-08  5.01808829e-11  5.19200000e-08  1.13487330e-15 
 5.39200000e-08  5.01808829e-11  5.39200000e-08  1.26893763e-15 
 5.59200000e-08  5.01808829e-11  5.59200000e-08  1.41290844e-15 
 5.79200000e-08  5.01808829e-11  5.79200000e-08  1.56709170e-15 
 5.99200000e-08  5.01808829e-11  5.99200000e-08  1.73178692e-15 
 6.19200000e-08  5.01808829e-11  6.19200000e-08  1.90728697e-15 
 6.39200000e-08  5.01808829e-11  6.39200000e-08  2.09387784e-15 
 6.59200000e-08  5.01808829e-11  6.59200000e-08  2.29183851e-15 
 6.79200000e-08  5.01808829e-11  6.79200000e-08  2.50144076e-15 
 6.99200000e-08  5.01808829e-11  6.99200000e-08  2.72294900e-15 
 7.19200000e-08  5.01808829e-11  7.19200000e-08  2.95662009e-15 
 7.39200000e-08  5.01808829e-11  7.39200000e-08  3.20270319e-15 
 7.59200000e-08  5.01808829e-11  7.59200000e-08  3.46143961e-15 
 7.79200000e-08  5.01808829e-11  7.79200000e-08  3.73306263e-15 
 7.99200000e-08  5.01808829e-11  7.99200000e-08  4.01779739e-15 
 8.19200000e-08  5.01808829e-11  8.19200000e-08  4.31586071e-15 
 8.39200000e-08  5.01808829e-11  8.39200000e-08  4.62746098e-15 
 8.59200000e-08  5.01808829e-11  8.59200000e-08  4.95279803e-15 
 8.79200000e-08  5.01808829e-11  8.79200000e-08  5.29206296e-15 
 8.99200000e-08  5.01808829e-11  8.99200000e-08  5.64543809e-15 
 9.19200000e-08  5.01808829e-11  9.19200000e-08  6.01309679e-15 
 9.39200000e-08  5.01808829e-11  9.39200000e-08  6.39520340e-15 
 9.59200000e-08  5.01808829e-11  9.59200000e-08  6.79191309e-15 
 9.79200000e-08  5.01808829e-11  9.79200000e-08  7.20337181e-15 
 9.99200000e-08  5.01808829e-11  9.99200000e-08  7.62971617e-15 
 1.01920000e-07  5.01808829e-11  1.01920000e-07  8.07107335e-15 
 1.03920000e-07  5.01808829e-11  1.03920000e-07  8.52756104e-15 
 1.05920000e-07  5.01808829e-11  1.05920000e-07  8.99928735e-15 
 1.07920000e-07  5.01808829e-11  1.07920000e-07  9.48635074e-15 
 1.09920000e-07  5.01808829e-11  1.09920000e-07  9.98883997e-15 
 1.11920000e-07  5.01808829e-11  1.11920000e-07  1.05068340e-14 
 1.13920000e-07  5.01808829e-11  1.13920000e-07  1.10404021e-14 
 1.15920000e-07  5.01808829e-11  1.15920000e-07  1.15896036e-14 
 1.17920000e-07  5.01808829e-11  1.17920000e-07  1.21544878e-14 
 1.19920000e-07  5.01808829e-11  1.19920000e-07  1.27350944e-14 
 1.21920000e-07  5.01808829e-11  1.21920000e-07  1.33314528e-14 
 1.23920000e-07  5.01808829e-11  1.23920000e-07  1.39435827e-14 
 1.25920000e-07  5.01808829e-11  1.25920000e-07  1.45714937e-14 
 1.27920000e-07  5.01808829e-11  1.27920000e-07  1.52151854e-14 
 1.29920000e-07  5.01808829e-11  1.29920000e-07  1.58746475e-14 
 1.31920000e-07  5.01808829e-11  1.31920000e-07  1.65498597e-14 
 1.33920000e-07  5.01808829e-11  1.33920000e-07  1.72407916e-14 
 1.35920000e-07  5.01808829e-11  1.35920000e-07  1.79474031e-14 
 1.37920000e-07  5.01808829e-11  1.37920000e-07  1.86696440e-14 
 1.39920000e-07  5.01808829e-11  1.39920000e-07  1.94074542e-14 
 1.41920000e-07  5.01808829e-11  1.41920000e-07  2.01607640e-14 
 1.43920000e-07  5.01808829e-11  1.43920000e-07  2.09294934e-14 
 1.45920000e-07  5.01808829e-11  1.45920000e-07  2.17135532e-14 
 1.47920000e-07  5.01808829e-11  1.47920000e-07  2.25128442e-14 
 1.49920000e-07  5.01808829e-11  1.49920000e-07  2.33272576e-14 
 1.51920000e-07  5.01808829e-11  1.51920000e-07  2.41566751e-14 
 1.53920000e-07  5.01808829e-11  1.53920000e-07  2.50009688e-14 
 1.55920000e-07  5.01808829e-11  1.55920000e-07  2.58600015e-14 
 1.57920000e-07  5.01808829e-11  1.57920000e-07  2.67336267e-14 
 1.59920000e-07  5.01808829e-11  1.59920000e-07  2.76216885e-14 
 1.61920000e-07  5.01808829e-11  1.61920000e-07  2.85240220e-14 
 1.63920000e-07  5.01808829e-11  1.63920000e-07  2.94404533e-14 
 1.65920000e-07  5.01808829e-11  1.65920000e-07  3.03707995e-14 
 1.67920000e-07  5.01808829e-11  1.67920000e-07  3.13148689e-14 
 1.69920000e-07  5.01808829e-11  1.69920000e-07  3.22724613e-14 
 1.71920000e-07  5.01808829e-11  1.71920000e-07  3.32433677e-14 
 1.73920000e-07  5.01808829e-11  1.73920000e-07  3.42273708e-14 
 1.75920000e-07  5.01808829e-11  1.75920000e-07  3.52242451e-14 
 1.77920000e-07  5.01808829e-11  1.77920000e-07  3.62337567e-14 
 1.79920000e-07  5.01808829e-11  1.79920000e-07  3.72556640e-14 
 1.81920000e-07  5.01808829e-11  1.81920000e-07  3.82897174e-14 
 1.83920000e-07  5.01808829e-11  1.83920000e-07  3.93356598e-14 
 1.85920000e-07  5.01808829e-11  1.85920000e-07  4.03932262e-14 
 1.87920000e-07  5.01808829e-11  1.87920000e-07  4.14621447e-14 
 1.89920000e-07  5.01808829e-11  1.89920000e-07  4.25421359e-14 
 1.91920000e-07  5.01808829e-11  1.91920000e-07  4.36329136e-14 
 1.93920000e-07  5.01808829e-11  1.93920000e-07  4.47341846e-14 
 1.95920000e-07  5.01808829e-11  1.95920000e-07  4.58456493e-14 
 1.97920000e-07  5.01808829e-11  1.97920000e-07  4.69670015e-14 
 1.99920000e-07  5.01808829e-11  1.99920000e-07  4.80979287e-14 
 2.01920000e-07  5.01808829e-11  2.01920000e-07  4.92381125e-14 
 2.03920000e-07  5.01808829e-11  2.03920000e-07  5.03872285e-14 
 2.05920000e-07  5.01808829e-11  2.05920000e-07  5.15449468e-14 
 2.07920000e-07  5.01808829e-11  2.07920000e-07  5.27109320e-14 
 2.09920000e-07  5.01808829e-11  2.09920000e-07  5.38848434e-14 
 2.11920000e-07  5.01808829e-11  2.11920000e-07  5.50663354e-14 
 2.13920000e-07  5.01808829e-11  2.13920000e-07  5.62550576e-14 
 2.15920000e-07  5.01808829e-11  2.15920000e-07  5.74506550e-14 
 2.17920000e-07  5.01808829e-11  2.17920000e-07  5.86527681e-14 
 2.19920000e-07  5.01808829e-11  2.19920000e-07  5.98610337e-14 
 2.21920000e-07  5.01808829e-11  2.21920000e-07  6.10750843e-14 
 2.23920000e-07  5.01808829e-11  2.23920000e-07  6.22945489e-14 
 2.25920000e-07  5.01808829e-11  2.25920000e-07  6.35190531e-14 
 2.27920000e-07  5.01808829e-11  2.27920000e-07  6.47482193e-14 
 2.29920000e-07  5.01808829e-11  2.29920000e-07  6.59816670e-14 
 2.31920000e-07  5.01808829e-11  2.31920000e-07  6.72190129e-14 
 2.33920000e-07  5.01808829e-11  2.33920000e-07  6.84598714e-14 
 2.35920000e-07  5.01808829e-11  2.35920000e-07  6.97038544e-14 
 2.37920000e-07  5.01808829e-11  2.37920000e-07  7.09505721e-14 
 2.39920000e-07  5.01808829e-11  2.39920000e-07  7.21996329e-14 
 2.41920000e-07  5.01808829e-11  2.41920000e-07  7.34506437e-14 
 2.43920000e-07  5.01808829e-11  2.43920000e-07  7.47032101e-14 
 2.45920000e-07  5.01808829e-11  2.45920000e-07  7.59569370e-14 
 2.47920000e-07  5.01808829e-11  2.47920000e-07  7.72114281e-14 
 2.49920000e-07  5.01808829e-11  2.49920000e-07  7.84662871e-14 
 2.51920000e-07  5.01808829e-11  2.51920000e-07  7.97211171e-14 
 2.53920000e-07  5.01808829e-11  2.53920000e-07  8.09755215e-14 
 2.55920000e-07  5.01808829e-11  2.55920000e-07  8.22291038e-14 
 2.57920000e-07  5.01808829e-11  2.57920000e-07  8.34814682e-14 
 2.59920000e-07  5.01808829e-11  2.59920000e-07  8.47322194e-14 
 2.61920000e-07  5.01808829e-11  2.61920000e-07  8.59809634e-14 
